id;code;title;start;end;specialization_id;archived
2187;HOSP_MED_1051;Заведующий  отделением реанимации и интенсивной терапии неотложных критических состояний - врач-анестезиолог-реаниматолог;2019-04-16;;7;0
2317;HOSP_SCI_104;Заведующий отделом заболеваний мочеполовых путей;2018-11-02;;;0
2188;HOSP_MED_1052;Заведующий онкологическим отделением хирургических методов лечения с кабинетом противоопухолевой лекарственной терапии - врач-онколог;2019-04-16;;60;0
2349;HOSP_SCI_136;Научный сотрудник;2018-11-02;;;0
2318;HOSP_SCI_105;Заведующий отделом кардиологии;2018-11-02;;;0
2189;HOSP_MED_1053;Заведующий кабинетом противоопухолевой лекарственной терапии - врач-онколог;2019-04-16;;60;0
2319;HOSP_SCI_106;Заведующий отделом консолидации, анализа и управления эффективностью деятельности;2018-11-02;;;0
2320;HOSP_SCI_107;Заведующий отделом лучевых методов диагностики и лечения;2018-11-02;;;0
2190;HOSP_MED_1054;Заведующий психиатрическим отделением для больных с сочетанной и психической патологией - врач-психиатр;2019-04-16;;4;0
2191;HOSP_MED_1055;Заведующий  кардиологическим отделением для больных инфарктом миокарда - врач-кардиолог;2019-04-16;;59;0
2321;HOSP_SCI_108;Заведующий отделом научных и клинических лабораторных исследований;2018-11-02;;;0
2192;HOSP_MED_1056;Заведующий отделением рентгенохирургических методов диагностики и лечения Регионального сосудистого центра - врач по рентгенэндоваскулярным диагностике и лечению;2019-04-16;;30;0
